x,y,outer_radius,inner_radius,num_peaks,color,rotation_angle,outline,linewidth,image_width,image_height,background_color,plot_function,file_name
0.54,0.5,0.45,0.18,4,darksalmon,300.0,interpolate,1,200,200,darkgray,draw_star,5437.png
0.53,0.52,0.41,0.19,6,darksalmon,330.0,interpolate,3,200,200,lavenderblush,draw_star,5438.png
0.46,0.5,0.43,0.14,4,darkblue,270.0,interpolate,2,200,200,plum,draw_star,5439.png
0.55,0.53,0.39,0.19,6,teal,270.0,interpolate,3,200,200,pink,draw_star,5440.png
0.52,0.46,0.39,0.25,6,firebrick,330.0,interpolate,1,200,200,deepskyblue,draw_star,5441.png
0.5,0.46,0.43,0.16,5,ghostwhite,240.0,interpolate,1,200,200,indianred,draw_star,5442.png
0.47,0.47,0.45,0.2,4,lightblue,90.0,interpolate,1,200,200,navy,draw_star,5443.png
0.49,0.51,0.45,0.13,5,navy,180.0,interpolate,3,200,200,saddlebrown,draw_star,5444.png
0.55,0.55,0.37,0.12,3,lightgrey,30.0,interpolate,2,200,200,royalblue,draw_star,5445.png
0.48,0.5,0.35,0.12,4,mediumorchid,210.0,interpolate,3,200,200,darkslategray,draw_star,5446.png
0.55,0.49,0.35,0.11,3,springgreen,270.0,interpolate,2,200,200,skyblue,draw_star,5447.png
0.5,0.48,0.41,0.13,7,darkgoldenrod,270.0,interpolate,3,200,200,salmon,draw_star,5448.png
0.51,0.53,0.37,0.16,4,gainsboro,60.0,interpolate,3,200,200,aquamarine,draw_star,5449.png
0.47,0.45,0.45,0.14,3,gold,0.0,interpolate,2,200,200,darkblue,draw_star,5450.png
0.53,0.45,0.35,0.13,6,mediumseagreen,120.0,interpolate,3,200,200,palegreen,draw_star,5451.png
0.5,0.53,0.37,0.1,4,mediumspringgreen,150.0,interpolate,2,200,200,mediumslateblue,draw_star,5452.png
0.52,0.46,0.43,0.11,3,forestgreen,120.0,interpolate,1,200,200,darkred,draw_star,5453.png
0.55,0.5,0.45,0.1,4,white,120.0,interpolate,1,200,200,dodgerblue,draw_star,5454.png
0.46,0.55,0.35,0.13,5,mediumblue,120.0,interpolate,1,200,200,green,draw_star,5455.png
0.54,0.55,0.39,0.1,5,darkorange,210.0,interpolate,1,200,200,plum,draw_star,5456.png
0.45,0.5,0.39,0.22,7,lightskyblue,120.0,interpolate,2,200,200,rebeccapurple,draw_star,5457.png
0.54,0.53,0.35,0.1,3,floralwhite,0.0,interpolate,3,200,200,papayawhip,draw_star,5458.png
0.45,0.45,0.41,0.13,3,firebrick,120.0,interpolate,1,200,200,limegreen,draw_star,5459.png
0.53,0.54,0.37,0.12,3,gray,330.0,interpolate,1,200,200,fuchsia,draw_star,5460.png
0.48,0.53,0.35,0.25,5,darkslategrey,240.0,interpolate,1,200,200,dimgrey,draw_star,5461.png
0.5,0.45,0.43,0.11,3,mediumslateblue,30.0,interpolate,2,200,200,palegreen,draw_star,5462.png
0.55,0.45,0.39,0.12,4,darkslateblue,0.0,interpolate,1,200,200,darkviolet,draw_star,5463.png
0.54,0.5,0.39,0.12,4,mediumseagreen,300.0,interpolate,1,200,200,mediumslateblue,draw_star,5464.png
0.5,0.54,0.43,0.13,6,springgreen,120.0,interpolate,3,200,200,lightgrey,draw_star,5465.png
0.48,0.53,0.35,0.12,3,orangered,300.0,interpolate,2,200,200,springgreen,draw_star,5466.png
0.48,0.47,0.41,0.1,3,sandybrown,90.0,interpolate,3,200,200,peru,draw_star,5467.png
0.52,0.48,0.37,0.2,4,coral,210.0,interpolate,3,200,200,cornsilk,draw_star,5468.png
0.55,0.5,0.37,0.16,7,darkviolet,60.0,interpolate,2,200,200,olivedrab,draw_star,5469.png
0.48,0.55,0.39,0.13,6,indigo,300.0,interpolate,2,200,200,cyan,draw_star,5470.png
0.49,0.53,0.43,0.16,7,slateblue,300.0,interpolate,1,200,200,wheat,draw_star,5471.png
0.55,0.5,0.37,0.13,6,dodgerblue,330.0,interpolate,1,200,200,mintcream,draw_star,5472.png
0.54,0.47,0.35,0.25,5,navy,0.0,interpolate,1,200,200,limegreen,draw_star,5473.png
0.5,0.46,0.41,0.2,4,darkblue,30.0,interpolate,3,200,200,darkgreen,draw_star,5474.png
0.46,0.45,0.45,0.1,6,darkorange,330.0,interpolate,1,200,200,lightsteelblue,draw_star,5475.png
0.53,0.51,0.45,0.22,6,teal,0.0,interpolate,1,200,200,darkgrey,draw_star,5476.png
0.47,0.48,0.43,0.12,3,darkgoldenrod,120.0,interpolate,1,200,200,red,draw_star,5477.png
0.5,0.52,0.35,0.13,6,midnightblue,60.0,interpolate,1,200,200,violet,draw_star,5478.png
0.47,0.52,0.43,0.22,6,aliceblue,120.0,interpolate,1,200,200,mediumspringgreen,draw_star,5479.png
0.54,0.49,0.35,0.1,4,skyblue,120.0,interpolate,2,200,200,lightslategray,draw_star,5480.png
0.55,0.51,0.41,0.14,4,thistle,60.0,interpolate,2,200,200,darkorange,draw_star,5481.png
0.5,0.5,0.41,0.25,5,mediumturquoise,300.0,interpolate,3,200,200,blanchedalmond,draw_star,5482.png
0.51,0.51,0.45,0.16,4,floralwhite,300.0,interpolate,3,200,200,powderblue,draw_star,5483.png
0.53,0.47,0.37,0.19,5,bisque,30.0,interpolate,1,200,200,grey,draw_star,5484.png
0.51,0.47,0.43,0.14,3,lightslategray,330.0,interpolate,1,200,200,tan,draw_star,5485.png
0.49,0.55,0.43,0.16,7,greenyellow,30.0,interpolate,3,200,200,palevioletred,draw_star,5486.png
0.53,0.54,0.41,0.13,3,darkgray,120.0,interpolate,1,200,200,rebeccapurple,draw_star,5487.png
0.54,0.54,0.45,0.1,4,tomato,210.0,interpolate,3,200,200,mediumspringgreen,draw_star,5488.png
0.51,0.48,0.45,0.1,6,darkcyan,300.0,interpolate,1,200,200,lightgoldenrodyellow,draw_star,5489.png
0.53,0.54,0.43,0.1,6,mediumslateblue,300.0,interpolate,2,200,200,antiquewhite,draw_star,5490.png
0.48,0.52,0.43,0.18,4,rebeccapurple,90.0,interpolate,1,200,200,fuchsia,draw_star,5491.png
0.45,0.54,0.41,0.16,5,seagreen,210.0,interpolate,3,200,200,chartreuse,draw_star,5492.png
0.51,0.45,0.35,0.13,3,salmon,150.0,interpolate,1,200,200,seagreen,draw_star,5493.png
0.46,0.55,0.43,0.16,4,orangered,90.0,interpolate,1,200,200,darksalmon,draw_star,5494.png
0.45,0.55,0.37,0.1,6,silver,150.0,interpolate,1,200,200,oldlace,draw_star,5495.png
0.51,0.46,0.43,0.16,5,darkred,0.0,interpolate,3,200,200,white,draw_star,5496.png
0.49,0.46,0.35,0.11,3,sandybrown,120.0,interpolate,1,200,200,aliceblue,draw_star,5497.png
0.54,0.52,0.35,0.13,3,lightgreen,240.0,interpolate,2,200,200,black,draw_star,5498.png
0.53,0.48,0.43,0.1,7,black,210.0,interpolate,3,200,200,sandybrown,draw_star,5499.png
0.47,0.51,0.39,0.12,4,lightsteelblue,240.0,interpolate,2,200,200,slategray,draw_star,5500.png
0.47,0.52,0.35,0.25,5,peru,120.0,interpolate,1,200,200,olive,draw_star,5501.png
0.49,0.47,0.45,0.1,6,silver,0.0,interpolate,1,200,200,palevioletred,draw_star,5502.png
0.54,0.52,0.35,0.16,5,linen,330.0,interpolate,2,200,200,snow,draw_star,5503.png
0.52,0.47,0.43,0.25,7,mediumaquamarine,60.0,interpolate,1,200,200,slategray,draw_star,5504.png
0.54,0.55,0.43,0.12,4,aliceblue,210.0,interpolate,2,200,200,lavender,draw_star,5505.png
0.49,0.48,0.43,0.13,7,darkgray,240.0,interpolate,3,200,200,peachpuff,draw_star,5506.png
0.53,0.55,0.35,0.13,3,springgreen,0.0,interpolate,1,200,200,orangered,draw_star,5507.png
0.53,0.45,0.45,0.22,5,springgreen,240.0,interpolate,2,200,200,antiquewhite,draw_star,5508.png
0.49,0.53,0.39,0.25,6,bisque,240.0,interpolate,3,200,200,slategray,draw_star,5509.png
0.54,0.53,0.39,0.25,7,gold,300.0,interpolate,1,200,200,lightseagreen,draw_star,5510.png
0.47,0.55,0.35,0.14,4,black,210.0,interpolate,1,200,200,floralwhite,draw_star,5511.png
0.55,0.49,0.35,0.19,5,goldenrod,180.0,interpolate,3,200,200,orange,draw_star,5512.png
0.54,0.55,0.45,0.14,4,darkslateblue,30.0,interpolate,3,200,200,springgreen,draw_star,5513.png
0.47,0.49,0.43,0.14,3,darkviolet,210.0,interpolate,1,200,200,lightgreen,draw_star,5514.png
0.48,0.49,0.41,0.1,7,orange,0.0,interpolate,1,200,200,thistle,draw_star,5515.png
0.54,0.46,0.39,0.13,3,mediumturquoise,90.0,interpolate,1,200,200,teal,draw_star,5516.png
0.52,0.55,0.43,0.1,7,ivory,150.0,interpolate,3,200,200,indianred,draw_star,5517.png
0.53,0.49,0.37,0.16,7,cornflowerblue,210.0,interpolate,1,200,200,dodgerblue,draw_star,5518.png
0.46,0.5,0.41,0.19,6,cornflowerblue,300.0,interpolate,2,200,200,lemonchiffon,draw_star,5519.png
0.53,0.48,0.37,0.1,4,violet,180.0,interpolate,1,200,200,violet,draw_star,5520.png
0.54,0.53,0.43,0.16,6,bisque,120.0,interpolate,2,200,200,antiquewhite,draw_star,5521.png
0.49,0.46,0.41,0.22,7,forestgreen,90.0,interpolate,3,200,200,bisque,draw_star,5522.png
0.51,0.53,0.41,0.1,6,cornsilk,300.0,interpolate,2,200,200,papayawhip,draw_star,5523.png
0.47,0.45,0.35,0.1,7,mediumvioletred,60.0,interpolate,1,200,200,peru,draw_star,5524.png
0.55,0.46,0.37,0.12,4,mediumblue,330.0,interpolate,3,200,200,beige,draw_star,5525.png
0.51,0.53,0.45,0.25,6,beige,330.0,interpolate,1,200,200,lightslategrey,draw_star,5526.png
0.49,0.46,0.39,0.12,3,white,150.0,interpolate,3,200,200,aliceblue,draw_star,5527.png
0.52,0.48,0.39,0.1,6,antiquewhite,150.0,interpolate,3,200,200,papayawhip,draw_star,5528.png
0.45,0.49,0.43,0.13,3,lightgreen,120.0,interpolate,1,200,200,lightgreen,draw_star,5529.png
0.51,0.45,0.35,0.16,4,darkorchid,300.0,interpolate,1,200,200,seashell,draw_star,5530.png
0.53,0.48,0.41,0.25,5,darkviolet,300.0,interpolate,2,200,200,wheat,draw_star,5531.png
0.45,0.55,0.35,0.1,5,mediumturquoise,120.0,interpolate,2,200,200,blue,draw_star,5532.png
0.47,0.46,0.45,0.1,3,silver,0.0,interpolate,3,200,200,steelblue,draw_star,5533.png
0.49,0.51,0.39,0.19,5,olive,210.0,interpolate,3,200,200,lightyellow,draw_star,5534.png
0.53,0.5,0.35,0.14,4,wheat,240.0,interpolate,3,200,200,dimgrey,draw_star,5535.png
0.48,0.53,0.43,0.11,3,salmon,270.0,interpolate,2,200,200,indianred,draw_star,5536.png
0.45,0.55,0.35,0.13,3,mistyrose,300.0,interpolate,1,200,200,darkslategrey,draw_star,5537.png
0.51,0.45,0.39,0.11,3,darkslategray,30.0,interpolate,3,200,200,oldlace,draw_star,5538.png
0.48,0.51,0.41,0.16,4,darkviolet,180.0,interpolate,1,200,200,salmon,draw_star,5539.png
0.51,0.5,0.41,0.13,7,darkturquoise,300.0,interpolate,1,200,200,springgreen,draw_star,5540.png
0.48,0.52,0.39,0.16,6,lime,210.0,interpolate,2,200,200,sandybrown,draw_star,5541.png
0.55,0.53,0.45,0.16,4,maroon,30.0,interpolate,3,200,200,darkgrey,draw_star,5542.png
0.51,0.51,0.41,0.25,5,darkkhaki,150.0,interpolate,2,200,200,darkorchid,draw_star,5543.png
0.51,0.51,0.39,0.14,4,sienna,300.0,interpolate,2,200,200,slategray,draw_star,5544.png
0.51,0.55,0.37,0.16,7,lawngreen,180.0,interpolate,2,200,200,darkkhaki,draw_star,5545.png
0.5,0.51,0.41,0.13,6,lightskyblue,240.0,interpolate,3,200,200,royalblue,draw_star,5546.png
0.47,0.47,0.45,0.16,5,indianred,270.0,interpolate,2,200,200,sandybrown,draw_star,5547.png
0.48,0.49,0.41,0.16,6,lime,210.0,interpolate,3,200,200,lightslategrey,draw_star,5548.png
0.54,0.45,0.39,0.13,5,slategrey,180.0,interpolate,2,200,200,plum,draw_star,5549.png
0.49,0.49,0.41,0.15,3,cadetblue,30.0,interpolate,2,200,200,lightcyan,draw_star,5550.png
0.49,0.52,0.41,0.11,3,blue,150.0,interpolate,3,200,200,mediumaquamarine,draw_star,5551.png
0.45,0.54,0.43,0.18,4,midnightblue,150.0,interpolate,2,200,200,gold,draw_star,5552.png
0.46,0.54,0.41,0.25,7,burlywood,270.0,interpolate,1,200,200,gainsboro,draw_star,5553.png
0.54,0.47,0.35,0.14,3,mistyrose,90.0,interpolate,1,200,200,silver,draw_star,5554.png
0.54,0.51,0.35,0.25,6,lavenderblush,60.0,interpolate,3,200,200,thistle,draw_star,5555.png
0.55,0.48,0.43,0.13,7,darkmagenta,30.0,interpolate,2,200,200,ivory,draw_star,5556.png
0.48,0.46,0.43,0.13,5,limegreen,180.0,interpolate,1,200,200,palevioletred,draw_star,5557.png
0.46,0.46,0.45,0.16,4,skyblue,270.0,interpolate,2,200,200,beige,draw_star,5558.png
0.55,0.51,0.37,0.16,5,antiquewhite,150.0,interpolate,2,200,200,seashell,draw_star,5559.png
0.51,0.51,0.39,0.1,4,whitesmoke,300.0,interpolate,1,200,200,olivedrab,draw_star,5560.png
0.54,0.49,0.37,0.16,5,darkslateblue,330.0,interpolate,1,200,200,mediumorchid,draw_star,5561.png
0.54,0.53,0.43,0.12,4,mistyrose,90.0,interpolate,2,200,200,orchid,draw_star,5562.png
0.51,0.46,0.39,0.22,5,red,240.0,interpolate,1,200,200,seashell,draw_star,5563.png
0.49,0.55,0.43,0.11,3,teal,60.0,interpolate,3,200,200,lightyellow,draw_star,5564.png
0.55,0.45,0.45,0.11,3,floralwhite,90.0,interpolate,2,200,200,blanchedalmond,draw_star,5565.png
0.5,0.53,0.37,0.11,3,gray,60.0,interpolate,3,200,200,moccasin,draw_star,5566.png
0.53,0.51,0.39,0.14,4,violet,240.0,interpolate,3,200,200,indigo,draw_star,5567.png
0.51,0.5,0.37,0.12,4,white,300.0,interpolate,1,200,200,sandybrown,draw_star,5568.png
0.48,0.5,0.43,0.19,7,plum,240.0,interpolate,1,200,200,blueviolet,draw_star,5569.png
0.47,0.46,0.45,0.16,5,mediumblue,120.0,interpolate,1,200,200,lime,draw_star,5570.png
0.46,0.55,0.37,0.1,4,lightsalmon,30.0,interpolate,3,200,200,cyan,draw_star,5571.png
0.45,0.55,0.35,0.13,3,palevioletred,30.0,interpolate,2,200,200,maroon,draw_star,5572.png
0.46,0.47,0.35,0.22,5,coral,210.0,interpolate,1,200,200,beige,draw_star,5573.png
0.49,0.51,0.43,0.1,4,darkgreen,300.0,interpolate,1,200,200,turquoise,draw_star,5574.png
0.52,0.55,0.43,0.16,6,lightgrey,330.0,interpolate,3,200,200,ivory,draw_star,5575.png
0.46,0.54,0.43,0.18,4,lightpink,210.0,interpolate,1,200,200,darkgoldenrod,draw_star,5576.png
0.47,0.54,0.37,0.12,4,rosybrown,180.0,interpolate,2,200,200,saddlebrown,draw_star,5577.png
0.53,0.46,0.43,0.15,3,lightgoldenrodyellow,330.0,interpolate,2,200,200,snow,draw_star,5578.png
0.53,0.45,0.37,0.13,6,lightslategray,60.0,interpolate,3,200,200,pink,draw_star,5579.png
0.47,0.47,0.43,0.1,4,slategrey,150.0,interpolate,1,200,200,orchid,draw_star,5580.png
0.52,0.52,0.35,0.19,7,green,60.0,interpolate,3,200,200,mintcream,draw_star,5581.png
0.54,0.53,0.37,0.1,3,brown,180.0,interpolate,1,200,200,peru,draw_star,5582.png
0.53,0.5,0.43,0.1,5,goldenrod,90.0,interpolate,1,200,200,lightgreen,draw_star,5583.png
0.51,0.51,0.39,0.2,4,mediumslateblue,300.0,interpolate,1,200,200,blanchedalmond,draw_star,5584.png
0.47,0.46,0.43,0.13,6,ghostwhite,30.0,interpolate,2,200,200,darkviolet,draw_star,5585.png
0.5,0.54,0.41,0.16,7,lime,150.0,interpolate,1,200,200,gainsboro,draw_star,5586.png
0.49,0.55,0.37,0.22,6,mediumseagreen,0.0,interpolate,2,200,200,darkcyan,draw_star,5587.png
0.45,0.45,0.41,0.1,3,saddlebrown,150.0,interpolate,2,200,200,darkturquoise,draw_star,5588.png
0.45,0.46,0.37,0.13,5,grey,60.0,interpolate,2,200,200,orangered,draw_star,5589.png
0.55,0.5,0.35,0.13,3,navy,0.0,interpolate,2,200,200,skyblue,draw_star,5590.png
0.5,0.47,0.37,0.19,5,lightcyan,180.0,interpolate,1,200,200,paleturquoise,draw_star,5591.png
0.5,0.51,0.45,0.19,7,powderblue,30.0,interpolate,1,200,200,cornsilk,draw_star,5592.png
0.5,0.48,0.35,0.1,6,darkkhaki,270.0,interpolate,1,200,200,blue,draw_star,5593.png
0.51,0.52,0.45,0.13,3,mediumblue,300.0,interpolate,3,200,200,rebeccapurple,draw_star,5594.png
0.47,0.54,0.41,0.1,7,blanchedalmond,270.0,interpolate,3,200,200,sienna,draw_star,5595.png
0.5,0.5,0.37,0.14,3,darkseagreen,120.0,interpolate,3,200,200,deeppink,draw_star,5596.png
0.52,0.53,0.43,0.13,3,yellow,60.0,interpolate,1,200,200,seashell,draw_star,5597.png
0.5,0.52,0.43,0.16,5,rosybrown,270.0,interpolate,2,200,200,deeppink,draw_star,5598.png
0.51,0.49,0.37,0.13,7,rosybrown,210.0,interpolate,2,200,200,navy,draw_star,5599.png
0.48,0.53,0.45,0.13,5,linen,330.0,interpolate,3,200,200,seashell,draw_star,5600.png
0.49,0.48,0.45,0.16,6,fuchsia,90.0,interpolate,1,200,200,beige,draw_star,5601.png
0.5,0.49,0.35,0.19,7,plum,300.0,interpolate,2,200,200,yellow,draw_star,5602.png
0.49,0.49,0.35,0.22,6,gray,240.0,interpolate,1,200,200,steelblue,draw_star,5603.png
0.54,0.47,0.37,0.11,3,darksalmon,90.0,interpolate,2,200,200,yellow,draw_star,5604.png
0.54,0.53,0.41,0.22,5,midnightblue,30.0,interpolate,1,200,200,mediumspringgreen,draw_star,5605.png
0.49,0.46,0.39,0.14,3,hotpink,90.0,interpolate,1,200,200,darkgreen,draw_star,5606.png
0.5,0.46,0.35,0.16,5,black,30.0,interpolate,3,200,200,gold,draw_star,5607.png
0.45,0.45,0.37,0.15,3,midnightblue,0.0,interpolate,2,200,200,peachpuff,draw_star,5608.png
0.5,0.51,0.39,0.16,4,mediumslateblue,270.0,interpolate,2,200,200,limegreen,draw_star,5609.png
0.51,0.52,0.41,0.1,5,lightseagreen,300.0,interpolate,1,200,200,dimgrey,draw_star,5610.png
0.51,0.45,0.41,0.12,4,seashell,180.0,interpolate,2,200,200,yellow,draw_star,5611.png
0.49,0.55,0.35,0.1,4,darkviolet,60.0,interpolate,2,200,200,lightyellow,draw_star,5612.png
0.51,0.52,0.41,0.15,3,coral,30.0,interpolate,1,200,200,gold,draw_star,5613.png
0.5,0.5,0.45,0.13,5,lawngreen,90.0,interpolate,2,200,200,lime,draw_star,5614.png
0.53,0.47,0.41,0.19,6,gray,120.0,interpolate,3,200,200,forestgreen,draw_star,5615.png
0.51,0.47,0.41,0.1,7,mintcream,90.0,interpolate,1,200,200,lightsalmon,draw_star,5616.png
0.48,0.48,0.39,0.18,4,lightskyblue,300.0,interpolate,1,200,200,dimgrey,draw_star,5617.png
0.5,0.53,0.41,0.1,6,blueviolet,30.0,interpolate,3,200,200,teal,draw_star,5618.png
0.53,0.45,0.41,0.22,5,darkgray,0.0,interpolate,1,200,200,darkmagenta,draw_star,5619.png
0.51,0.46,0.37,0.16,7,lightskyblue,0.0,interpolate,3,200,200,lightgoldenrodyellow,draw_star,5620.png
0.49,0.51,0.37,0.14,4,tomato,300.0,interpolate,3,200,200,tan,draw_star,5621.png
0.48,0.53,0.37,0.13,6,gold,30.0,interpolate,1,200,200,rosybrown,draw_star,5622.png
0.55,0.47,0.39,0.1,5,orchid,120.0,interpolate,3,200,200,whitesmoke,draw_star,5623.png
0.52,0.53,0.37,0.22,5,magenta,60.0,interpolate,3,200,200,dodgerblue,draw_star,5624.png
0.45,0.46,0.35,0.1,4,sandybrown,150.0,interpolate,1,200,200,lavenderblush,draw_star,5625.png
0.55,0.45,0.41,0.19,6,mediumorchid,0.0,interpolate,1,200,200,blanchedalmond,draw_star,5626.png
0.49,0.49,0.41,0.16,4,darkslategrey,180.0,interpolate,2,200,200,coral,draw_star,5627.png
0.55,0.5,0.37,0.1,4,darkgrey,300.0,interpolate,3,200,200,powderblue,draw_star,5628.png
0.54,0.49,0.45,0.25,6,darkturquoise,60.0,interpolate,3,200,200,darkmagenta,draw_star,5629.png
0.55,0.45,0.45,0.2,4,darkcyan,120.0,interpolate,1,200,200,beige,draw_star,5630.png
0.46,0.55,0.37,0.13,6,lightpink,330.0,interpolate,3,200,200,powderblue,draw_star,5631.png
0.52,0.54,0.41,0.13,5,darkslategrey,270.0,interpolate,1,200,200,darkorchid,draw_star,5632.png
0.51,0.55,0.39,0.19,7,peachpuff,30.0,interpolate,2,200,200,blanchedalmond,draw_star,5633.png
0.51,0.48,0.43,0.14,3,seagreen,300.0,interpolate,1,200,200,limegreen,draw_star,5634.png
0.53,0.5,0.35,0.16,4,chocolate,270.0,interpolate,3,200,200,blue,draw_star,5635.png
0.52,0.51,0.43,0.14,3,mediumseagreen,300.0,interpolate,3,200,200,fuchsia,draw_star,5636.png
0.47,0.51,0.35,0.25,6,seashell,210.0,interpolate,2,200,200,lightgoldenrodyellow,draw_star,5637.png
0.51,0.52,0.41,0.1,4,orangered,90.0,interpolate,3,200,200,black,draw_star,5638.png
0.54,0.48,0.41,0.22,7,darkgreen,180.0,interpolate,2,200,200,burlywood,draw_star,5639.png
0.48,0.46,0.35,0.16,5,deepskyblue,180.0,interpolate,3,200,200,crimson,draw_star,5640.png
0.46,0.52,0.39,0.1,4,thistle,240.0,interpolate,3,200,200,lightskyblue,draw_star,5641.png
0.52,0.52,0.41,0.18,4,rosybrown,60.0,interpolate,2,200,200,dimgray,draw_star,5642.png
0.5,0.46,0.41,0.25,7,mediumvioletred,240.0,interpolate,3,200,200,forestgreen,draw_star,5643.png
0.49,0.53,0.43,0.25,6,chartreuse,240.0,interpolate,2,200,200,yellowgreen,draw_star,5644.png
0.51,0.52,0.37,0.1,4,violet,0.0,interpolate,1,200,200,lightskyblue,draw_star,5645.png
0.55,0.52,0.41,0.25,7,mistyrose,30.0,interpolate,2,200,200,lightcyan,draw_star,5646.png
0.54,0.5,0.45,0.25,7,lightseagreen,270.0,interpolate,1,200,200,lightyellow,draw_star,5647.png
0.47,0.5,0.35,0.19,6,darkgrey,0.0,interpolate,1,200,200,slategrey,draw_star,5648.png
0.53,0.48,0.45,0.11,3,darkmagenta,0.0,interpolate,2,200,200,navy,draw_star,5649.png
0.45,0.51,0.35,0.18,4,lightpink,0.0,interpolate,1,200,200,orange,draw_star,5650.png
0.45,0.51,0.37,0.13,7,fuchsia,300.0,interpolate,2,200,200,brown,draw_star,5651.png
0.45,0.53,0.39,0.1,7,lightyellow,180.0,interpolate,1,200,200,silver,draw_star,5652.png
0.53,0.54,0.35,0.12,3,palevioletred,270.0,interpolate,3,200,200,moccasin,draw_star,5653.png
0.47,0.54,0.43,0.16,4,slategray,270.0,interpolate,3,200,200,paleturquoise,draw_star,5654.png
0.55,0.47,0.43,0.18,4,tan,210.0,interpolate,2,200,200,black,draw_star,5655.png
0.45,0.47,0.45,0.1,6,aqua,150.0,interpolate,1,200,200,bisque,draw_star,5656.png
0.45,0.46,0.37,0.11,3,paleturquoise,120.0,interpolate,2,200,200,aqua,draw_star,5657.png
0.52,0.51,0.41,0.14,3,aqua,300.0,interpolate,3,200,200,darkgrey,draw_star,5658.png
0.55,0.52,0.39,0.14,3,gold,30.0,interpolate,3,200,200,gold,draw_star,5659.png
0.49,0.45,0.35,0.16,7,lightslategray,240.0,interpolate,1,200,200,lightsalmon,draw_star,5660.png
0.52,0.53,0.37,0.19,5,peachpuff,150.0,interpolate,1,200,200,linen,draw_star,5661.png
0.45,0.47,0.45,0.13,6,powderblue,90.0,interpolate,1,200,200,darkgray,draw_star,5662.png
0.47,0.47,0.37,0.1,7,lightskyblue,270.0,interpolate,1,200,200,mediumspringgreen,draw_star,5663.png
0.54,0.51,0.41,0.13,3,mediumturquoise,30.0,interpolate,1,200,200,maroon,draw_star,5664.png
0.46,0.51,0.43,0.1,6,brown,30.0,interpolate,1,200,200,mediumslateblue,draw_star,5665.png
0.48,0.45,0.37,0.1,4,lightsteelblue,90.0,interpolate,1,200,200,lightsteelblue,draw_star,5666.png
0.5,0.52,0.35,0.19,7,darkslategrey,60.0,interpolate,1,200,200,skyblue,draw_star,5667.png
0.53,0.54,0.35,0.19,5,darkseagreen,150.0,interpolate,3,200,200,sienna,draw_star,5668.png
0.45,0.55,0.39,0.1,3,coral,90.0,interpolate,1,200,200,seagreen,draw_star,5669.png
0.51,0.5,0.37,0.1,3,aliceblue,90.0,interpolate,3,200,200,ivory,draw_star,5670.png
0.54,0.47,0.41,0.13,6,mediumslateblue,0.0,interpolate,1,200,200,bisque,draw_star,5671.png
0.54,0.55,0.37,0.1,7,darkorange,150.0,interpolate,2,200,200,aliceblue,draw_star,5672.png
0.45,0.51,0.35,0.13,7,coral,150.0,interpolate,3,200,200,palegreen,draw_star,5673.png
0.49,0.53,0.35,0.1,6,navy,90.0,interpolate,3,200,200,steelblue,draw_star,5674.png
0.5,0.48,0.35,0.1,6,lightgray,210.0,interpolate,1,200,200,lightgoldenrodyellow,draw_star,5675.png
0.48,0.53,0.37,0.19,5,thistle,240.0,interpolate,1,200,200,slateblue,draw_star,5676.png
0.54,0.52,0.41,0.15,3,darkorchid,0.0,interpolate,1,200,200,indigo,draw_star,5677.png
0.5,0.52,0.45,0.11,3,ivory,270.0,interpolate,3,200,200,olive,draw_star,5678.png
0.45,0.54,0.39,0.15,3,saddlebrown,210.0,interpolate,3,200,200,skyblue,draw_star,5679.png
0.48,0.55,0.41,0.16,7,orange,150.0,interpolate,2,200,200,mediumturquoise,draw_star,5680.png
0.54,0.46,0.41,0.22,6,plum,0.0,interpolate,3,200,200,navy,draw_star,5681.png
0.53,0.49,0.41,0.16,6,slategray,240.0,interpolate,2,200,200,oldlace,draw_star,5682.png
0.55,0.52,0.35,0.25,6,slategrey,60.0,interpolate,2,200,200,wheat,draw_star,5683.png
0.53,0.53,0.41,0.22,7,blue,120.0,interpolate,2,200,200,mediumspringgreen,draw_star,5684.png
0.55,0.47,0.37,0.1,6,darkcyan,210.0,interpolate,2,200,200,dimgray,draw_star,5685.png
0.47,0.53,0.35,0.1,7,slategrey,90.0,interpolate,2,200,200,deepskyblue,draw_star,5686.png
0.51,0.49,0.43,0.1,7,coral,120.0,interpolate,1,200,200,aliceblue,draw_star,5687.png
0.47,0.53,0.39,0.15,3,cyan,120.0,interpolate,1,200,200,sienna,draw_star,5688.png
0.47,0.55,0.41,0.12,3,cadetblue,210.0,interpolate,2,200,200,firebrick,draw_star,5689.png
