x,y,radius,n_points,color,rotation_angle,outline,linewidth,image_width,image_height,background_color,plot_function,file_name
0.5,0.54,0.2,7,black,180.0,,0,64,64,white,draw_polygon,4466.png
0.47,0.51,0.35,4,black,0.0,,0,64,64,white,draw_polygon,4467.png
0.54,0.49,0.3,3,black,0.0,,0,64,64,white,draw_polygon,4468.png
0.48,0.52,0.25,6,black,240.0,,0,64,64,white,draw_polygon,4469.png
0.52,0.49,0.4,3,black,330.0,,0,64,64,white,draw_polygon,4470.png
0.55,0.51,0.15,6,black,30.0,,0,64,64,white,draw_polygon,4471.png
0.52,0.5,0.3,5,black,90.0,,0,64,64,white,draw_polygon,4472.png
0.52,0.53,0.1,3,black,180.0,,0,64,64,white,draw_polygon,4473.png
0.5,0.52,0.1,5,black,180.0,,0,64,64,white,draw_polygon,4474.png
0.45,0.52,0.4,3,black,90.0,,0,64,64,white,draw_polygon,4475.png
0.46,0.53,0.2,4,black,150.0,,0,64,64,white,draw_polygon,4476.png
0.52,0.49,0.4,4,black,210.0,,0,64,64,white,draw_polygon,4477.png
0.46,0.48,0.3,3,black,30.0,,0,64,64,white,draw_polygon,4478.png
0.55,0.55,0.35,7,black,210.0,,0,64,64,white,draw_polygon,4479.png
0.53,0.51,0.2,5,black,180.0,,0,64,64,white,draw_polygon,4480.png
0.5,0.52,0.35,7,black,0.0,,0,64,64,white,draw_polygon,4481.png
0.49,0.51,0.15,4,black,90.0,,0,64,64,white,draw_polygon,4482.png
0.5,0.46,0.2,7,black,90.0,,0,64,64,white,draw_polygon,4483.png
0.55,0.45,0.45,4,black,180.0,,0,64,64,white,draw_polygon,4484.png
0.52,0.49,0.1,6,black,300.0,,0,64,64,white,draw_polygon,4485.png
0.51,0.46,0.25,7,black,240.0,,0,64,64,white,draw_polygon,4486.png
0.46,0.47,0.45,3,black,30.0,,0,64,64,white,draw_polygon,4487.png
0.5,0.49,0.2,6,black,180.0,,0,64,64,white,draw_polygon,4488.png
0.45,0.51,0.3,5,black,30.0,,0,64,64,white,draw_polygon,4489.png
0.52,0.52,0.45,7,black,0.0,,0,64,64,white,draw_polygon,4490.png
0.52,0.55,0.35,3,black,90.0,,0,64,64,white,draw_polygon,4491.png
0.45,0.52,0.35,3,black,300.0,,0,64,64,white,draw_polygon,4492.png
0.5,0.51,0.3,6,black,60.0,,0,64,64,white,draw_polygon,4493.png
0.55,0.49,0.15,4,black,180.0,,0,64,64,white,draw_polygon,4494.png
0.55,0.45,0.3,5,black,270.0,,0,64,64,white,draw_polygon,4495.png
0.46,0.47,0.4,4,black,240.0,,0,64,64,white,draw_polygon,4496.png
0.55,0.49,0.15,5,black,210.0,,0,64,64,white,draw_polygon,4497.png
0.55,0.54,0.25,4,black,60.0,,0,64,64,white,draw_polygon,4498.png
0.49,0.46,0.4,5,black,120.0,,0,64,64,white,draw_polygon,4499.png
0.55,0.51,0.35,6,black,0.0,,0,64,64,white,draw_polygon,4500.png
0.45,0.47,0.1,4,black,330.0,,0,64,64,white,draw_polygon,4501.png
0.46,0.48,0.3,5,black,150.0,,0,64,64,white,draw_polygon,4502.png
0.5,0.55,0.35,3,black,330.0,,0,64,64,white,draw_polygon,4503.png
0.53,0.47,0.45,6,black,60.0,,0,64,64,white,draw_polygon,4504.png
0.48,0.47,0.1,4,black,150.0,,0,64,64,white,draw_polygon,4505.png
0.48,0.5,0.3,4,black,240.0,,0,64,64,white,draw_polygon,4506.png
0.54,0.48,0.3,3,black,180.0,,0,64,64,white,draw_polygon,4507.png
0.46,0.5,0.2,7,black,150.0,,0,64,64,white,draw_polygon,4508.png
0.5,0.54,0.35,6,black,90.0,,0,64,64,white,draw_polygon,4509.png
0.53,0.48,0.25,5,black,300.0,,0,64,64,white,draw_polygon,4510.png
0.47,0.5,0.3,7,black,30.0,,0,64,64,white,draw_polygon,4511.png
0.47,0.53,0.1,4,black,210.0,,0,64,64,white,draw_polygon,4512.png
0.54,0.48,0.35,5,black,0.0,,0,64,64,white,draw_polygon,4513.png
0.51,0.51,0.3,7,black,120.0,,0,64,64,white,draw_polygon,4514.png
0.49,0.45,0.1,4,black,240.0,,0,64,64,white,draw_polygon,4515.png
0.5,0.48,0.45,5,black,30.0,,0,64,64,white,draw_polygon,4516.png
0.45,0.54,0.45,3,black,30.0,,0,64,64,white,draw_polygon,4517.png
0.55,0.5,0.35,4,black,60.0,,0,64,64,white,draw_polygon,4518.png
0.53,0.48,0.45,6,black,120.0,,0,64,64,white,draw_polygon,4519.png
0.52,0.47,0.15,7,black,330.0,,0,64,64,white,draw_polygon,4520.png
0.45,0.54,0.2,3,black,330.0,,0,64,64,white,draw_polygon,4521.png
0.53,0.5,0.1,5,black,330.0,,0,64,64,white,draw_polygon,4522.png
0.51,0.5,0.1,6,black,270.0,,0,64,64,white,draw_polygon,4523.png
0.5,0.54,0.45,7,black,270.0,,0,64,64,white,draw_polygon,4524.png
0.47,0.55,0.3,4,black,90.0,,0,64,64,white,draw_polygon,4525.png
0.55,0.52,0.15,6,black,270.0,,0,64,64,white,draw_polygon,4526.png
0.5,0.53,0.15,6,black,30.0,,0,64,64,white,draw_polygon,4527.png
0.51,0.47,0.35,4,black,240.0,,0,64,64,white,draw_polygon,4528.png
0.51,0.54,0.35,6,black,150.0,,0,64,64,white,draw_polygon,4529.png
0.52,0.45,0.45,5,black,240.0,,0,64,64,white,draw_polygon,4530.png
0.53,0.46,0.4,7,black,180.0,,0,64,64,white,draw_polygon,4531.png
0.45,0.46,0.15,4,black,0.0,,0,64,64,white,draw_polygon,4532.png
0.45,0.46,0.25,4,black,0.0,,0,64,64,white,draw_polygon,4533.png
0.52,0.51,0.2,4,black,60.0,,0,64,64,white,draw_polygon,4534.png
0.47,0.47,0.1,6,black,300.0,,0,64,64,white,draw_polygon,4535.png
0.55,0.55,0.2,3,black,240.0,,0,64,64,white,draw_polygon,4536.png
0.49,0.47,0.35,4,black,330.0,,0,64,64,white,draw_polygon,4537.png
0.46,0.52,0.45,4,black,180.0,,0,64,64,white,draw_polygon,4538.png
0.51,0.49,0.4,3,black,0.0,,0,64,64,white,draw_polygon,4539.png
0.45,0.5,0.4,6,black,150.0,,0,64,64,white,draw_polygon,4540.png
0.49,0.52,0.2,5,black,300.0,,0,64,64,white,draw_polygon,4541.png
0.52,0.5,0.25,7,black,270.0,,0,64,64,white,draw_polygon,4542.png
0.46,0.54,0.45,4,black,330.0,,0,64,64,white,draw_polygon,4543.png
0.5,0.48,0.1,6,black,270.0,,0,64,64,white,draw_polygon,4544.png
0.53,0.54,0.1,7,black,180.0,,0,64,64,white,draw_polygon,4545.png
0.54,0.46,0.45,7,black,240.0,,0,64,64,white,draw_polygon,4546.png
0.48,0.53,0.45,4,black,90.0,,0,64,64,white,draw_polygon,4547.png
0.54,0.52,0.35,4,black,180.0,,0,64,64,white,draw_polygon,4548.png
0.5,0.45,0.1,7,black,30.0,,0,64,64,white,draw_polygon,4549.png
0.45,0.47,0.1,5,black,300.0,,0,64,64,white,draw_polygon,4550.png
0.53,0.5,0.4,7,black,330.0,,0,64,64,white,draw_polygon,4551.png
0.54,0.47,0.45,4,black,120.0,,0,64,64,white,draw_polygon,4552.png
0.49,0.49,0.45,5,black,60.0,,0,64,64,white,draw_polygon,4553.png
0.46,0.53,0.4,5,black,0.0,,0,64,64,white,draw_polygon,4554.png
0.49,0.47,0.3,3,black,0.0,,0,64,64,white,draw_polygon,4555.png
0.51,0.46,0.4,7,black,270.0,,0,64,64,white,draw_polygon,4556.png
0.52,0.54,0.3,6,black,270.0,,0,64,64,white,draw_polygon,4557.png
0.49,0.53,0.15,5,black,0.0,,0,64,64,white,draw_polygon,4558.png
0.45,0.54,0.2,4,black,330.0,,0,64,64,white,draw_polygon,4559.png
0.47,0.45,0.25,7,black,120.0,,0,64,64,white,draw_polygon,4560.png
0.51,0.47,0.25,5,black,120.0,,0,64,64,white,draw_polygon,4561.png
0.46,0.53,0.35,6,black,210.0,,0,64,64,white,draw_polygon,4562.png
0.55,0.55,0.2,5,black,210.0,,0,64,64,white,draw_polygon,4563.png
0.48,0.55,0.15,6,black,90.0,,0,64,64,white,draw_polygon,4564.png
0.53,0.54,0.2,3,black,90.0,,0,64,64,white,draw_polygon,4565.png
0.46,0.47,0.15,4,black,300.0,,0,64,64,white,draw_polygon,4566.png
0.46,0.54,0.1,4,black,210.0,,0,64,64,white,draw_polygon,4567.png
0.5,0.45,0.45,5,black,90.0,,0,64,64,white,draw_polygon,4568.png
0.51,0.54,0.45,7,black,180.0,,0,64,64,white,draw_polygon,4569.png
0.5,0.53,0.35,5,black,300.0,,0,64,64,white,draw_polygon,4570.png
0.45,0.47,0.4,7,black,300.0,,0,64,64,white,draw_polygon,4571.png
0.54,0.47,0.15,7,black,270.0,,0,64,64,white,draw_polygon,4572.png
0.53,0.51,0.1,6,black,90.0,,0,64,64,white,draw_polygon,4573.png
0.48,0.48,0.3,5,black,240.0,,0,64,64,white,draw_polygon,4574.png
0.49,0.49,0.1,6,black,150.0,,0,64,64,white,draw_polygon,4575.png
0.53,0.5,0.25,5,black,270.0,,0,64,64,white,draw_polygon,4576.png
0.5,0.52,0.4,3,black,150.0,,0,64,64,white,draw_polygon,4577.png
0.46,0.45,0.45,6,black,300.0,,0,64,64,white,draw_polygon,4578.png
0.47,0.5,0.35,6,black,150.0,,0,64,64,white,draw_polygon,4579.png
0.5,0.48,0.25,4,black,210.0,,0,64,64,white,draw_polygon,4580.png
0.48,0.54,0.1,3,black,0.0,,0,64,64,white,draw_polygon,4581.png
0.55,0.51,0.45,3,black,0.0,,0,64,64,white,draw_polygon,4582.png
0.5,0.49,0.45,3,black,180.0,,0,64,64,white,draw_polygon,4583.png
0.46,0.55,0.1,6,black,90.0,,0,64,64,white,draw_polygon,4584.png
0.45,0.49,0.35,3,black,240.0,,0,64,64,white,draw_polygon,4585.png
0.48,0.52,0.45,4,black,0.0,,0,64,64,white,draw_polygon,4586.png
0.47,0.45,0.45,3,black,120.0,,0,64,64,white,draw_polygon,4587.png
0.53,0.5,0.25,5,black,330.0,,0,64,64,white,draw_polygon,4588.png
0.52,0.53,0.45,7,black,240.0,,0,64,64,white,draw_polygon,4589.png
0.51,0.54,0.35,7,black,180.0,,0,64,64,white,draw_polygon,4590.png
0.52,0.48,0.45,7,black,60.0,,0,64,64,white,draw_polygon,4591.png
0.55,0.46,0.3,6,black,270.0,,0,64,64,white,draw_polygon,4592.png
0.45,0.51,0.15,3,black,90.0,,0,64,64,white,draw_polygon,4593.png
0.54,0.48,0.3,3,black,210.0,,0,64,64,white,draw_polygon,4594.png
0.51,0.46,0.1,5,black,210.0,,0,64,64,white,draw_polygon,4595.png
0.5,0.55,0.35,5,black,60.0,,0,64,64,white,draw_polygon,4596.png
0.52,0.51,0.4,5,black,330.0,,0,64,64,white,draw_polygon,4597.png
0.49,0.54,0.15,7,black,30.0,,0,64,64,white,draw_polygon,4598.png
0.45,0.48,0.35,3,black,240.0,,0,64,64,white,draw_polygon,4599.png
0.54,0.47,0.25,3,black,180.0,,0,64,64,white,draw_polygon,4600.png
0.54,0.52,0.25,3,black,270.0,,0,64,64,white,draw_polygon,4601.png
0.45,0.5,0.3,4,black,0.0,,0,64,64,white,draw_polygon,4602.png
0.51,0.48,0.25,4,black,330.0,,0,64,64,white,draw_polygon,4603.png
0.51,0.51,0.3,6,black,270.0,,0,64,64,white,draw_polygon,4604.png
0.49,0.54,0.2,3,black,30.0,,0,64,64,white,draw_polygon,4605.png
0.5,0.46,0.4,5,black,90.0,,0,64,64,white,draw_polygon,4606.png
0.46,0.49,0.15,3,black,300.0,,0,64,64,white,draw_polygon,4607.png
0.48,0.48,0.35,6,black,240.0,,0,64,64,white,draw_polygon,4608.png
0.49,0.49,0.25,4,black,270.0,,0,64,64,white,draw_polygon,4609.png
0.46,0.47,0.4,4,black,30.0,,0,64,64,white,draw_polygon,4610.png
0.48,0.45,0.3,7,black,60.0,,0,64,64,white,draw_polygon,4611.png
0.48,0.54,0.25,3,black,300.0,,0,64,64,white,draw_polygon,4612.png
0.55,0.45,0.4,3,black,30.0,,0,64,64,white,draw_polygon,4613.png
0.47,0.45,0.15,7,black,270.0,,0,64,64,white,draw_polygon,4614.png
0.49,0.46,0.1,6,black,330.0,,0,64,64,white,draw_polygon,4615.png
0.5,0.46,0.1,4,black,30.0,,0,64,64,white,draw_polygon,4616.png
0.48,0.55,0.4,5,black,180.0,,0,64,64,white,draw_polygon,4617.png
0.52,0.52,0.35,3,black,300.0,,0,64,64,white,draw_polygon,4618.png
0.48,0.52,0.1,6,black,210.0,,0,64,64,white,draw_polygon,4619.png
0.53,0.46,0.35,4,black,180.0,,0,64,64,white,draw_polygon,4620.png
0.46,0.49,0.45,6,black,210.0,,0,64,64,white,draw_polygon,4621.png
0.53,0.48,0.2,5,black,0.0,,0,64,64,white,draw_polygon,4622.png
0.49,0.46,0.1,6,black,90.0,,0,64,64,white,draw_polygon,4623.png
0.49,0.51,0.25,7,black,150.0,,0,64,64,white,draw_polygon,4624.png
0.49,0.52,0.25,5,black,270.0,,0,64,64,white,draw_polygon,4625.png
0.45,0.52,0.45,5,black,120.0,,0,64,64,white,draw_polygon,4626.png
0.49,0.51,0.1,4,black,90.0,,0,64,64,white,draw_polygon,4627.png
0.46,0.55,0.3,5,black,180.0,,0,64,64,white,draw_polygon,4628.png
0.52,0.47,0.1,5,black,0.0,,0,64,64,white,draw_polygon,4629.png
0.49,0.49,0.4,5,black,120.0,,0,64,64,white,draw_polygon,4630.png
0.49,0.54,0.35,6,black,90.0,,0,64,64,white,draw_polygon,4631.png
0.55,0.46,0.2,3,black,0.0,,0,64,64,white,draw_polygon,4632.png
0.45,0.45,0.15,7,black,240.0,,0,64,64,white,draw_polygon,4633.png
0.5,0.51,0.15,4,black,180.0,,0,64,64,white,draw_polygon,4634.png
0.48,0.46,0.15,5,black,30.0,,0,64,64,white,draw_polygon,4635.png
0.46,0.48,0.35,6,black,270.0,,0,64,64,white,draw_polygon,4636.png
0.48,0.47,0.3,5,black,90.0,,0,64,64,white,draw_polygon,4637.png
0.53,0.48,0.25,7,black,240.0,,0,64,64,white,draw_polygon,4638.png
0.5,0.46,0.25,5,black,150.0,,0,64,64,white,draw_polygon,4639.png
0.55,0.53,0.15,4,black,240.0,,0,64,64,white,draw_polygon,4640.png
0.51,0.54,0.4,7,black,60.0,,0,64,64,white,draw_polygon,4641.png
0.54,0.55,0.1,3,black,120.0,,0,64,64,white,draw_polygon,4642.png
0.5,0.49,0.4,3,black,30.0,,0,64,64,white,draw_polygon,4643.png
0.48,0.54,0.15,6,black,0.0,,0,64,64,white,draw_polygon,4644.png
0.45,0.55,0.25,7,black,180.0,,0,64,64,white,draw_polygon,4645.png
0.53,0.53,0.25,4,black,210.0,,0,64,64,white,draw_polygon,4646.png
0.49,0.5,0.25,3,black,60.0,,0,64,64,white,draw_polygon,4647.png
0.5,0.52,0.2,5,black,60.0,,0,64,64,white,draw_polygon,4648.png
0.49,0.46,0.3,6,black,90.0,,0,64,64,white,draw_polygon,4649.png
0.51,0.52,0.45,4,black,30.0,,0,64,64,white,draw_polygon,4650.png
0.48,0.51,0.35,3,black,240.0,,0,64,64,white,draw_polygon,4651.png
0.53,0.52,0.45,3,black,210.0,,0,64,64,white,draw_polygon,4652.png
0.55,0.48,0.1,5,black,150.0,,0,64,64,white,draw_polygon,4653.png
0.51,0.51,0.35,7,black,120.0,,0,64,64,white,draw_polygon,4654.png
0.46,0.46,0.2,6,black,270.0,,0,64,64,white,draw_polygon,4655.png
0.51,0.47,0.2,7,black,240.0,,0,64,64,white,draw_polygon,4656.png
0.55,0.5,0.1,4,black,60.0,,0,64,64,white,draw_polygon,4657.png
0.47,0.49,0.3,3,black,60.0,,0,64,64,white,draw_polygon,4658.png
0.51,0.52,0.45,6,black,120.0,,0,64,64,white,draw_polygon,4659.png
0.48,0.53,0.35,4,black,90.0,,0,64,64,white,draw_polygon,4660.png
0.46,0.47,0.4,3,black,60.0,,0,64,64,white,draw_polygon,4661.png
0.5,0.52,0.25,5,black,300.0,,0,64,64,white,draw_polygon,4662.png
0.46,0.52,0.45,4,black,210.0,,0,64,64,white,draw_polygon,4663.png
0.55,0.52,0.1,6,black,180.0,,0,64,64,white,draw_polygon,4664.png
0.54,0.48,0.4,7,black,240.0,,0,64,64,white,draw_polygon,4665.png
0.5,0.54,0.3,3,black,30.0,,0,64,64,white,draw_polygon,4666.png
0.54,0.52,0.25,7,black,270.0,,0,64,64,white,draw_polygon,4667.png
0.52,0.45,0.15,3,black,300.0,,0,64,64,white,draw_polygon,4668.png
0.48,0.5,0.2,5,black,330.0,,0,64,64,white,draw_polygon,4669.png
0.47,0.5,0.3,3,black,60.0,,0,64,64,white,draw_polygon,4670.png
0.54,0.53,0.15,7,black,90.0,,0,64,64,white,draw_polygon,4671.png
0.54,0.48,0.1,6,black,180.0,,0,64,64,white,draw_polygon,4672.png
0.47,0.48,0.25,7,black,60.0,,0,64,64,white,draw_polygon,4673.png
0.46,0.53,0.2,5,black,60.0,,0,64,64,white,draw_polygon,4674.png
0.52,0.48,0.45,5,black,0.0,,0,64,64,white,draw_polygon,4675.png
0.45,0.54,0.2,7,black,120.0,,0,64,64,white,draw_polygon,4676.png
0.53,0.49,0.25,5,black,240.0,,0,64,64,white,draw_polygon,4677.png
0.55,0.5,0.25,6,black,270.0,,0,64,64,white,draw_polygon,4678.png
0.47,0.52,0.2,3,black,270.0,,0,64,64,white,draw_polygon,4679.png
0.55,0.46,0.35,3,black,270.0,,0,64,64,white,draw_polygon,4680.png
0.48,0.49,0.25,3,black,330.0,,0,64,64,white,draw_polygon,4681.png
0.48,0.47,0.4,4,black,180.0,,0,64,64,white,draw_polygon,4682.png
0.54,0.5,0.35,4,black,0.0,,0,64,64,white,draw_polygon,4683.png
0.48,0.46,0.25,6,black,330.0,,0,64,64,white,draw_polygon,4684.png
0.46,0.46,0.15,4,black,30.0,,0,64,64,white,draw_polygon,4685.png
0.47,0.45,0.15,7,black,0.0,,0,64,64,white,draw_polygon,4686.png
0.53,0.53,0.2,5,black,330.0,,0,64,64,white,draw_polygon,4687.png
0.55,0.53,0.4,5,black,210.0,,0,64,64,white,draw_polygon,4688.png
0.53,0.52,0.4,4,black,90.0,,0,64,64,white,draw_polygon,4689.png
0.47,0.45,0.4,6,black,90.0,,0,64,64,white,draw_polygon,4690.png
0.55,0.5,0.1,7,black,240.0,,0,64,64,white,draw_polygon,4691.png
0.47,0.48,0.4,7,black,300.0,,0,64,64,white,draw_polygon,4692.png
0.55,0.48,0.45,4,black,30.0,,0,64,64,white,draw_polygon,4693.png
0.49,0.45,0.1,4,black,330.0,,0,64,64,white,draw_polygon,4694.png
0.53,0.55,0.2,7,black,120.0,,0,64,64,white,draw_polygon,4695.png
0.52,0.5,0.4,3,black,270.0,,0,64,64,white,draw_polygon,4696.png
0.53,0.49,0.45,4,black,330.0,,0,64,64,white,draw_polygon,4697.png
0.49,0.51,0.35,6,black,330.0,,0,64,64,white,draw_polygon,4698.png
0.47,0.5,0.45,4,black,90.0,,0,64,64,white,draw_polygon,4699.png
0.49,0.45,0.25,7,black,0.0,,0,64,64,white,draw_polygon,4700.png
0.46,0.45,0.3,7,black,180.0,,0,64,64,white,draw_polygon,4701.png
0.53,0.46,0.2,4,black,150.0,,0,64,64,white,draw_polygon,4702.png
0.46,0.5,0.4,5,black,180.0,,0,64,64,white,draw_polygon,4703.png
0.48,0.51,0.45,7,black,270.0,,0,64,64,white,draw_polygon,4704.png
0.55,0.46,0.2,5,black,120.0,,0,64,64,white,draw_polygon,4705.png
0.51,0.48,0.25,4,black,210.0,,0,64,64,white,draw_polygon,4706.png
0.45,0.53,0.15,5,black,90.0,,0,64,64,white,draw_polygon,4707.png
0.47,0.49,0.2,7,black,150.0,,0,64,64,white,draw_polygon,4708.png
0.48,0.52,0.1,7,black,270.0,,0,64,64,white,draw_polygon,4709.png
0.52,0.53,0.3,3,black,120.0,,0,64,64,white,draw_polygon,4710.png
0.46,0.54,0.2,4,black,90.0,,0,64,64,white,draw_polygon,4711.png
0.53,0.48,0.15,4,black,240.0,,0,64,64,white,draw_polygon,4712.png
0.46,0.54,0.15,6,black,330.0,,0,64,64,white,draw_polygon,4713.png
0.53,0.54,0.3,7,black,300.0,,0,64,64,white,draw_polygon,4714.png
0.55,0.54,0.1,7,black,60.0,,0,64,64,white,draw_polygon,4715.png
0.46,0.51,0.3,7,black,120.0,,0,64,64,white,draw_polygon,4716.png
0.47,0.45,0.1,7,black,30.0,,0,64,64,white,draw_polygon,4717.png
0.49,0.54,0.25,5,black,60.0,,0,64,64,white,draw_polygon,4718.png
0.51,0.54,0.45,3,black,210.0,,0,64,64,white,draw_polygon,4719.png
0.47,0.55,0.3,3,black,330.0,,0,64,64,white,draw_polygon,4720.png
0.53,0.47,0.4,6,black,300.0,,0,64,64,white,draw_polygon,4721.png
0.49,0.47,0.45,4,black,120.0,,0,64,64,white,draw_polygon,4722.png
0.54,0.55,0.45,5,black,210.0,,0,64,64,white,draw_polygon,4723.png
0.53,0.53,0.15,4,black,270.0,,0,64,64,white,draw_polygon,4724.png
0.47,0.52,0.45,5,black,60.0,,0,64,64,white,draw_polygon,4725.png
0.45,0.51,0.45,6,black,330.0,,0,64,64,white,draw_polygon,4726.png
0.49,0.51,0.4,7,black,300.0,,0,64,64,white,draw_polygon,4727.png
0.54,0.48,0.25,7,black,60.0,,0,64,64,white,draw_polygon,4728.png
0.52,0.49,0.35,3,black,60.0,,0,64,64,white,draw_polygon,4729.png
0.52,0.46,0.2,7,black,120.0,,0,64,64,white,draw_polygon,4730.png
0.52,0.54,0.25,7,black,30.0,,0,64,64,white,draw_polygon,4731.png
0.47,0.46,0.15,7,black,120.0,,0,64,64,white,draw_polygon,4732.png
0.55,0.47,0.2,5,black,330.0,,0,64,64,white,draw_polygon,4733.png
0.47,0.54,0.1,7,black,300.0,,0,64,64,white,draw_polygon,4734.png
0.49,0.52,0.15,7,black,300.0,,0,64,64,white,draw_polygon,4735.png
0.54,0.53,0.35,7,black,240.0,,0,64,64,white,draw_polygon,4736.png
0.51,0.53,0.4,4,black,270.0,,0,64,64,white,draw_polygon,4737.png
0.51,0.46,0.25,5,black,60.0,,0,64,64,white,draw_polygon,4738.png
0.49,0.54,0.25,6,black,210.0,,0,64,64,white,draw_polygon,4739.png
0.5,0.46,0.3,3,black,90.0,,0,64,64,white,draw_polygon,4740.png
0.45,0.51,0.15,7,black,270.0,,0,64,64,white,draw_polygon,4741.png
0.51,0.53,0.45,6,black,180.0,,0,64,64,white,draw_polygon,4742.png
0.53,0.54,0.15,7,black,300.0,,0,64,64,white,draw_polygon,4743.png
0.5,0.5,0.15,5,black,0.0,,0,64,64,white,draw_polygon,4744.png
0.54,0.49,0.25,5,black,120.0,,0,64,64,white,draw_polygon,4745.png
0.53,0.53,0.2,7,black,90.0,,0,64,64,white,draw_polygon,4746.png
0.45,0.51,0.1,7,black,210.0,,0,64,64,white,draw_polygon,4747.png
0.5,0.54,0.25,6,black,90.0,,0,64,64,white,draw_polygon,4748.png
0.54,0.49,0.15,6,black,180.0,,0,64,64,white,draw_polygon,4749.png
0.51,0.45,0.3,3,black,0.0,,0,64,64,white,draw_polygon,4750.png
0.47,0.49,0.15,6,black,120.0,,0,64,64,white,draw_polygon,4751.png
0.49,0.51,0.2,7,black,60.0,,0,64,64,white,draw_polygon,4752.png
0.55,0.51,0.3,7,black,270.0,,0,64,64,white,draw_polygon,4753.png
0.49,0.52,0.4,4,black,150.0,,0,64,64,white,draw_polygon,4754.png
0.48,0.45,0.2,4,black,120.0,,0,64,64,white,draw_polygon,4755.png
0.48,0.45,0.4,7,black,60.0,,0,64,64,white,draw_polygon,4756.png
0.47,0.54,0.25,5,black,120.0,,0,64,64,white,draw_polygon,4757.png
0.5,0.49,0.1,3,black,330.0,,0,64,64,white,draw_polygon,4758.png
0.54,0.48,0.45,5,black,30.0,,0,64,64,white,draw_polygon,4759.png
0.49,0.47,0.45,6,black,90.0,,0,64,64,white,draw_polygon,4760.png
0.55,0.54,0.4,4,black,240.0,,0,64,64,white,draw_polygon,4761.png
0.47,0.46,0.45,4,black,270.0,,0,64,64,white,draw_polygon,4762.png
0.54,0.45,0.25,4,black,270.0,,0,64,64,white,draw_polygon,4763.png
0.54,0.48,0.25,3,black,180.0,,0,64,64,white,draw_polygon,4764.png
0.51,0.51,0.25,5,black,60.0,,0,64,64,white,draw_polygon,4765.png
0.52,0.51,0.3,4,black,60.0,,0,64,64,white,draw_polygon,4766.png
0.48,0.48,0.35,5,black,60.0,,0,64,64,white,draw_polygon,4767.png
0.5,0.5,0.15,7,black,330.0,,0,64,64,white,draw_polygon,4768.png
0.48,0.49,0.15,5,black,150.0,,0,64,64,white,draw_polygon,4769.png
0.46,0.46,0.45,6,black,300.0,,0,64,64,white,draw_polygon,4770.png
0.51,0.49,0.3,5,black,150.0,,0,64,64,white,draw_polygon,4771.png
0.49,0.49,0.2,3,black,90.0,,0,64,64,white,draw_polygon,4772.png
0.5,0.48,0.1,3,black,330.0,,0,64,64,white,draw_polygon,4773.png
0.46,0.49,0.2,7,black,90.0,,0,64,64,white,draw_polygon,4774.png
0.52,0.47,0.35,7,black,240.0,,0,64,64,white,draw_polygon,4775.png
0.49,0.52,0.3,3,black,90.0,,0,64,64,white,draw_polygon,4776.png
0.47,0.48,0.45,3,black,210.0,,0,64,64,white,draw_polygon,4777.png
0.53,0.55,0.15,4,black,150.0,,0,64,64,white,draw_polygon,4778.png
0.51,0.54,0.25,5,black,0.0,,0,64,64,white,draw_polygon,4779.png
0.49,0.45,0.4,4,black,60.0,,0,64,64,white,draw_polygon,4780.png
0.49,0.46,0.15,5,black,0.0,,0,64,64,white,draw_polygon,4781.png
0.45,0.5,0.1,6,black,240.0,,0,64,64,white,draw_polygon,4782.png
0.53,0.47,0.25,5,black,300.0,,0,64,64,white,draw_polygon,4783.png
0.45,0.54,0.15,5,black,120.0,,0,64,64,white,draw_polygon,4784.png
0.5,0.55,0.15,4,black,150.0,,0,64,64,white,draw_polygon,4785.png
0.51,0.47,0.45,3,black,150.0,,0,64,64,white,draw_polygon,4786.png
0.5,0.46,0.35,7,black,120.0,,0,64,64,white,draw_polygon,4787.png
0.53,0.52,0.2,7,black,240.0,,0,64,64,white,draw_polygon,4788.png
0.52,0.52,0.3,6,black,330.0,,0,64,64,white,draw_polygon,4789.png
0.49,0.52,0.25,3,black,120.0,,0,64,64,white,draw_polygon,4790.png
0.52,0.51,0.45,6,black,240.0,,0,64,64,white,draw_polygon,4791.png
0.47,0.48,0.1,5,black,180.0,,0,64,64,white,draw_polygon,4792.png
0.47,0.52,0.35,5,black,240.0,,0,64,64,white,draw_polygon,4793.png
0.49,0.49,0.3,6,black,270.0,,0,64,64,white,draw_polygon,4794.png
0.48,0.47,0.4,5,black,180.0,,0,64,64,white,draw_polygon,4795.png
0.52,0.54,0.3,3,black,270.0,,0,64,64,white,draw_polygon,4796.png
0.54,0.46,0.2,4,black,330.0,,0,64,64,white,draw_polygon,4797.png
0.51,0.51,0.45,7,black,0.0,,0,64,64,white,draw_polygon,4798.png
0.45,0.49,0.25,3,black,270.0,,0,64,64,white,draw_polygon,4799.png
0.5,0.51,0.35,4,black,300.0,,0,64,64,white,draw_polygon,4800.png
0.55,0.55,0.25,6,black,60.0,,0,64,64,white,draw_polygon,4801.png
0.51,0.53,0.3,4,black,30.0,,0,64,64,white,draw_polygon,4802.png
0.5,0.48,0.3,6,black,120.0,,0,64,64,white,draw_polygon,4803.png
0.46,0.49,0.4,6,black,90.0,,0,64,64,white,draw_polygon,4804.png
0.55,0.54,0.4,5,black,210.0,,0,64,64,white,draw_polygon,4805.png
